"","name","birthYear","birthDate","gender","birthplace","dates"
"2877","Patrice Brisebois","1971-01-01T00:00:00+02:00","1971-01-27","","{Canada|Montreal|Quebec}",1971-01-27
"2878","Patrick Labrecque","1971-01-01T00:00:00+02:00","1971-03-06","male","{LaSalle Quebec|Canada|Quebec}",1971-03-06
"2879","Paul Dyck","1971-01-01T00:00:00+02:00","1971-04-15","","{Manitoba|Steinbach Manitoba|Canada}",1971-04-15
"2880","Peter Ambroziak","1971-01-01T00:00:00+02:00","1971-09-15","male","{Ontario|Kanata Ontario|Canada}",1971-09-15
"2881","Derek Frenette","1971-01-01T00:00:00+02:00","1971-07-13","","{Dollard-des-Ormeaux|Canada|Quebec}",1971-07-13
"2882","Mike Bales","1971-01-01T00:00:00+02:00","1971-08-06","male","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1971-08-06
"2883","Mike Craig (ice hockey born 1971)","1971-01-01T00:00:00+02:00","1971-06-06","male","{Ontario|London Ontario|Canada}",1971-06-06
"2884","Mike Matteucci","1971-01-01T00:00:00+02:00","1971-12-27","male","{British Columbia|Canada|Trail British Columbia}",1971-12-27
"2885","Mike Morin","1971-01-01T00:00:00+02:00","1971-07-20","","{Saskatchewan|Canada|Melville Saskatchewan}",1971-07-20
"2886","Mike Ricci","1971-01-01T00:00:00+02:00","1971-10-27","","{Ontario|Scarborough Ontario|Canada}",1971-10-27
"2887","Mike Sillinger","1971-01-01T00:00:00+02:00","1971-06-29","","{Saskatchewan|Regina Saskatchewan|Canada}",1971-06-29
"2888","Tony Cimellaro","1971-01-01T00:00:00+02:00","1971-06-14","male","{Ontario|Canada|Kingston Ontario}",1971-06-14
"2889","Trevor Halverson","1971-01-01T00:00:00+02:00","1971-04-06","male","{Ontario|Canada|White River Ontario}",1971-04-06
"2890","Tyler Lovering","1971-01-01T00:00:00+02:00","1971-07-13","","{Saskatchewan|Wilcox Saskatchewan|Canada}",1971-07-13
"2891","Sean O'Donnell","1971-01-01T00:00:00+02:00","1971-10-13","male","{Ontario|Ottawa|Canada}",1971-10-13
"2892","Sebastien LaPlante","1971-01-01T00:00:00+02:00","1971-04-23","male","{Cap-Rouge Quebec City|Canada|Quebec}",1971-04-23
"2893","Shawn Rivers","1971-01-01T00:00:00+02:00","1971-01-30","male","{Ontario|Ottawa|Canada}",1971-01-30
"2894","Steve Carpenter","1971-01-01T00:00:00+02:00","1971-03-30","male","{British Columbia|Canada|Prince George British Columbia}",1971-03-30
"2895","Steve Larouche","1971-01-01T00:00:00+02:00","1971-04-14","male","{Rouyn-Noranda|Canada|Quebec}",1971-04-14
"2896","Steve Rucchin","1971-01-01T00:00:00+02:00","1971-07-04","","{Ontario|Canada|Thunder Bay}",1971-07-04
"2897","Steven Rice","1971-01-01T00:00:00+02:00","1971-05-26","","{Ontario|Kitchener Ontario|Canada}",1971-05-26
"2898","Kris Draper","1971-01-01T00:00:00+02:00","1971-05-24","","{Ontario|Toronto|Canada}",1971-05-24
"2899","Mark Cavallin","1971-01-01T00:00:00+02:00","1971-10-20","male","{Ontario|Mississauga|Canada}",1971-10-20
"2900","Mark Ouimet","1971-01-01T00:00:00+02:00","1971-10-02","male","{Ontario|London Ontario|Canada}",1971-10-02
"2901","Jamie Heward","1971-01-01T00:00:00+02:00","1971-03-30","","{Saskatchewan|Regina Saskatchewan|Canada}",1971-03-30
"2902","Jamie Ram","1971-01-01T00:00:00+02:00","1971-01-18","male","{Ontario|Scarborough Ontario|Canada}",1971-01-18
"2903","Jarrod Skalde","1971-01-01T00:00:00+02:00","1971-02-26","","{Ontario|Niagara Falls Ontario|Canada}",1971-02-26
"2904","Jason Fitzsimmons","1971-01-01T00:00:00+02:00","1971-06-03","male","{Saskatchewan|Regina Saskatchewan|Canada}",1971-06-03
"2905","Jason Marshall (ice hockey)","1971-01-01T00:00:00+02:00","1971-02-22","","{British Columbia|Cranbrook British Columbia|Canada}",1971-02-22
"2906","Jason Miller (ice hockey)","1971-01-01T00:00:00+02:00","1971-03-01","","{Alberta|Edmonton|Canada}",1971-03-01
"2907","Jason Soules","1971-01-01T00:00:00+02:00","1971-03-14","male","{Hamilton Ontario|Ontario|Canada}",1971-03-14
"2908","Joel Dyck","1971-01-01T00:00:00+02:00","1971-07-28","male","{Alberta|Lethbridge|Canada}",1971-07-28
"2909","John Craighead","1971-01-01T00:00:00+02:00","1971-11-23","male","{British Columbia|Vancouver|Canada}",1971-11-23
"2910","Pierre Sévigny (ice hockey)","1971-01-01T00:00:00+02:00","1971-09-08","","{Trois-Rivières|Canada|Quebec}",1971-09-08
"2911","Richard Shulmistra","1971-01-01T00:00:00+02:00","1971-04-01","male","{Ontario|Canada|Greater Sudbury}",1971-04-01
"2912","Rob Leask","1971-01-01T00:00:00+02:00","1971-06-09","male","{Ontario|North York|Canada}",1971-06-09
"2913","Rob Pearson","1971-01-01T00:00:00+02:00","1971-03-08","male","{Ontario|Oshawa|Canada}",1971-03-08
"2914","Darren Langdon","1971-01-01T00:00:00+02:00","1971-01-08","male","{Newfoundland and Labrador|Canada|Deer Lake Newfoundland and Labrador}",1971-01-08
"2915","Dave Chyzowski","1971-01-01T00:00:00+02:00","1971-07-11","male","{Alberta|Edmonton|Canada}",1971-07-11
"2916","Dave Karpa","1971-01-01T00:00:00+02:00","1971-05-07","","{Saskatchewan|Regina Saskatchewan|Canada}",1971-05-07
"2917","David Harlock","1971-01-01T00:00:00+02:00","1971-03-16","male","{Ontario|Toronto|Canada}",1971-03-16
"2918","David Oliver (ice hockey)","1971-01-01T00:00:00+02:00","1971-04-17","","{British Columbia|Sechelt|Canada}",1971-04-17
"2919","David Struch","1971-01-01T00:00:00+02:00","1971-02-11","male","{Manitoba|Flin Flon|Canada}",1971-02-11
"2920","Dean Seymour","1971-01-01T00:00:00+02:00","1971-12-08","male","{Saskatchewan|Saskatoon|Canada}",1971-12-08
"2921","Glen Gulutzan","1971-01-01T00:00:00+02:00","1971-08-12","male","{Manitoba|Canada|The Pas}",1971-08-12
"2922","Bob Boughner","1971-01-01T00:00:00+02:00","1971-03-08","","{Ontario|Windsor Ontario|Canada}",1971-03-08
"2923","Brad May","1971-01-01T00:00:00+02:00","1971-11-29","male","{Ontario|Toronto|Canada}",1971-11-29
"2924","Brad Tiley","1971-01-01T00:00:00+02:00","1971-07-05","","{Ontario|Markdale Ontario|Canada}",1971-07-05
"2925","Brandy Semchuk","1971-01-01T00:00:00+02:00","1971-09-22","","{Alberta|Canada|Calgary}",1971-09-22
"2926","Brian Sakic","1971-01-01T00:00:00+02:00","1971-09-04","","{British Columbia|Canada|Burnaby}",1971-09-04
"2927","Brian Savage","1971-01-01T00:00:00+02:00","1971-02-24","","{Ontario|Canada|Greater Sudbury}",1971-02-24
"2928","Brian Wiseman","1971-01-01T00:00:00+02:00","1971-07-13","","{Ontario|Chatham-Kent|Canada}",1971-07-13
"2929","Cam Stewart","1971-01-01T00:00:00+02:00","1971-09-18","male","{Ontario|Kitchener Ontario|Canada}",1971-09-18
"2930","Jeff Buchanan","1971-01-01T00:00:00+02:00","1971-05-23","male","{Saskatchewan|Swift Current|Canada}",1971-05-23
"2931","Jeff Sebastian","1971-01-01T00:00:00+02:00","1971-11-21","male","{Saskatchewan|Regina Saskatchewan|Canada}",1971-11-21
"2932","Lindsay Vallis","1971-01-01T00:00:00+02:00","1971-01-12","male","{Manitoba|Winnipeg|Canada}",1971-01-12
"2933","Louie DeBrusk","1971-01-01T00:00:00+02:00","1971-03-19","","{Ontario|Cambridge Ontario|Canada}",1971-03-19
"2934","Mel Angelstad","1971-01-01T00:00:00+02:00","1971-10-31","male","{Saskatchewan|Saskatoon|Canada}",1971-10-31
"2935","Neil Little","1971-01-01T00:00:00+02:00","1971-12-18","male","{Alberta|Medicine Hat|Canada}",1971-12-18
"2936","Chris Snell","1971-01-01T00:00:00+02:00","1971-05-12","male","{Saskatchewan|Regina Saskatchewan|Canada}",1971-05-12
"2937","Chris Therien","1971-01-01T00:00:00+02:00","1971-12-14","male","{Ontario|Ottawa|Canada}",1971-12-14
"2938","Sasha Lakovic","1971-01-01T00:00:00+02:00","1971-09-07","","{British Columbia|East Vancouver|Canada}",1971-09-07
"2939","Scott Scissons","1971-01-01T00:00:00+02:00","1971-10-29","male","{Saskatchewan|Saskatoon|Canada}",1971-10-29
"2940","Scott Thornton (ice hockey)","1971-01-01T00:00:00+02:00","1971-01-09","male","{Ontario|London Ontario|Canada}",1971-01-09
"2941","Sean Basilio","1971-01-01T00:00:00+02:00","1971-09-21","","{Ontario|Canada|Stoney Creek Ontario}",1971-09-21
"2942","Sean Gauthier","1971-01-01T00:00:00+02:00","1971-03-28","male","{Ontario|Canada|Greater Sudbury}",1971-03-28
"2943","Adam Foote","1971-01-01T00:00:00+02:00","1971-07-10","male","{Ontario|Canada|Whitby Ontario}",1971-07-10
"2944","Colin Miller (ice hockey born 1971)","1971-01-01T00:00:00+02:00","1971-08-21","","{Ontario|Grimsby Ontario|Canada}",1971-08-21
"2945","Corey Spring","1971-01-01T00:00:00+02:00","1971-05-31","male","{British Columbia|Cranbrook British Columbia|Canada}",1971-05-31
"2946","Cory Cross","1971-01-01T00:00:00+02:00","1971-01-03","male","{Alberta|Lloydminster|Canada}",1971-01-03
"2947","Craig Johnson (ice hockey b. 1971)","1971-01-01T00:00:00+02:00","1971-11-16","","{Canada|Montreal|Quebec}",1971-11-16
"2948","Craig Martin (ice hockey)","1971-01-01T00:00:00+02:00","1971-01-21","male","{Nova Scotia|Amherst Nova Scotia|Canada}",1971-01-21
"2949","Dale Craigwell","1971-01-01T00:00:00+02:00","1971-04-24","male","{Ontario|Toronto|Canada}",1971-04-24
"2950","Dan Kesa","1971-01-01T00:00:00+02:00","1971-11-23","","{British Columbia|Vancouver|Canada}",1971-11-23
"2951","Dan Kordic","1971-01-01T00:00:00+02:00","1971-04-18","male","{Alberta|Edmonton|Canada}",1971-04-18
"2952","John Parco","1971-01-01T00:00:00+02:00","1971-08-25","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1971-08-25
"2953","John Uniac","1971-01-01T00:00:00+02:00","1971-03-29","male","{Ontario|Canada|Stratford Ontario}",1971-03-29
"2954","John Wynne (ice hockey)","1971-01-01T00:00:00+02:00","1971-02-05","male","{Alberta|Canada|Calgary}",1971-02-05
"2955","Keith Primeau","1971-01-01T00:00:00+02:00","1971-11-24","","{Ontario|Toronto|Canada}",1971-11-24
"2956","Kelly Askew","1971-01-01T00:00:00+02:00","1971-11-06","","{Alberta|Canada|Calgary}",1971-11-06
"2957","Kent Manderville","1971-01-01T00:00:00+02:00","1971-04-12","male","{Alberta|Edmonton|Canada}",1971-04-12
"2958","Eric Bellerose","1972-01-01T00:00:00+02:00","1972-02-07","","{Canada|Montreal|Quebec}",1972-02-07
"2959","Eric Lavigne","1972-01-01T00:00:00+02:00","1972-11-04","","{Victoriaville|Canada|Quebec}",1972-11-04
"2960","Todd Simon","1972-01-01T00:00:00+02:00","1972-04-21","male","{Ontario|Toronto|Canada}",1972-04-21
"2961","Yanick Dupré","1972-01-01T00:00:00+02:00","1972-11-20","male","{Canada|Montreal|Quebec}",1972-11-20
"2962","Yvan Corbin","1972-01-01T00:00:00+02:00","1972-10-04","male","{Ontario|Kapuskasing|Canada}",1972-10-04
"2963","Yves Sarault","1972-01-01T00:00:00+02:00","1972-12-23","male","{Salaberry-de-Valleyfield|Canada|Quebec}",1972-12-23
"2964","Fred Brathwaite","1972-01-01T00:00:00+02:00","1972-11-24","male","{Ontario|Ottawa|Canada}",1972-11-24
"2965","Geoff Sanderson","1972-01-01T00:00:00+02:00","1972-02-01","male","{Northwest Territories|Hay River Northwest Territories|Canada}",1972-02-01
"2966","Paxton Schulte","1972-01-01T00:00:00+02:00","1972-07-16","male","{Alberta|Canada|Onoway}",1972-07-16
"2967","Derek Eberle","1972-01-01T00:00:00+02:00","1972-07-18","male","{Regina Saskatchewan|Canada}",1972-07-18
"2968","Ron Pasco","1972-01-01T00:00:00+02:00","1972-02-03","male","{Ontario|Ottawa|Canada}",1972-02-03
"2969","Michael Stewart (ice hockey)","1972-01-01T00:00:00+02:00","1972-05-30","male","{Alberta|Canada|Calgary}",1972-05-30
"2970","Mike Fountain","1972-01-01T00:00:00+02:00","1972-01-26","male","{Ontario|North York|Canada}",1972-01-26
"2971","Mike Kennedy (ice hockey born 1972)","1972-01-01T00:00:00+02:00","1972-04-13","male","{Ontario|Toronto|Canada}",1972-04-13
"2972","Mike Knuble","1972-01-01T00:00:00+02:00","1972-07-04","male","{Ontario|Toronto|Canada}",1972-07-04
"2973","Mike Lenarduzzi","1972-01-01T00:00:00+02:00","1972-09-14","","{Ontario|London Ontario|Canada}",1972-09-14
"2974","Mike McKay (ice hockey)","1972-01-01T00:00:00+02:00","1972-09-04","male","{Canada|Saint-Jérôme Quebec|Quebec}",1972-09-04
"2975","Mike Torchia","1972-01-01T00:00:00+02:00","1972-02-23","","{Ontario|Toronto|Canada}",1972-02-23
"2976","Travis Thiessen","1972-01-01T00:00:00+02:00","1972-07-11","male","{Saskatchewan|North Battleford|Canada}",1972-07-11
"2977","Trent McCleary","1972-01-01T00:00:00+02:00","1972-09-08","male","{Saskatchewan|Swift Current|Canada}",1972-09-08
"2978","Trevor Kidd","1972-01-01T00:00:00+02:00","1972-03-26","","{Manitoba|Dugald Manitoba|Canada}",1972-03-26
"2979","Trevor Sherban","1972-01-01T00:00:00+02:00","1972-12-11","male","{Alberta|Edmonton|Canada}",1972-12-11
"2980","Turner Stevenson","1972-01-01T00:00:00+02:00","1972-05-18","male","{British Columbia|Canada|Prince George British Columbia}",1972-05-18
"2981","Sean Pronger","1972-01-01T00:00:00+02:00","1972-11-30","male","{Ontario|Canada|Thunder Bay}",1972-11-30
"2982","Shannon Finn","1972-01-01T00:00:00+02:00","1972-01-25","male","{Ontario|Toronto|Canada}",1972-01-25
"2983","Steve Junker (ice hockey)","1972-01-01T00:00:00+02:00","1972-06-26","male","{British Columbia|Canada|Castlegar British Columbia}",1972-06-26
"2984","Steve Martins","1972-01-01T00:00:00+02:00","1972-04-13","male","{Gatineau|Canada|Quebec}",1972-04-13
"2985","Steve Shields (ice hockey)","1972-01-01T00:00:00+02:00","1972-07-19","","{Ontario|Toronto|Canada}",1972-07-19
"2986","Kirk Maltby","1972-01-01T00:00:00+02:00","1972-12-22","male","{Ontario|Guelph|Canada}",1972-12-22
"2987","Kory Karlander","1972-01-01T00:00:00+02:00","1972-03-21","","{Manitoba|Melita Manitoba|Canada}",1972-03-21
"2988","Manon Rhéaume","1972-01-01T00:00:00+02:00","1972-02-24","female","{Beauport Quebec City|Canada|Quebec}",1972-02-24
"2989","Marc Rodgers","1972-01-01T00:00:00+02:00","1972-03-16","male","{Canada|Quebec|Shawville Quebec}",1972-03-16
"2990","Mark Cornforth","1972-01-01T00:00:00+02:00","1972-11-13","male","{Canada|Montreal|Quebec}",1972-11-13
"2991","Mark DeSantis (ice hockey)","1972-01-01T00:00:00+02:00","1972-01-12","male","{Ontario|Brampton|Canada}",1972-01-12
"2992","Mark Lawrence (ice hockey)","1972-01-01T00:00:00+02:00","1972-01-27","male","{Ontario|Burlington Ontario|Canada}",1972-01-27
"2993","Jamie Linden (ice hockey)","1972-01-01T00:00:00+02:00","1972-07-19","male","{Alberta|Medicine Hat|Canada}",1972-07-19
"2994","Jared Bednar","1972-01-01T00:00:00+02:00","1972-02-28","","{Saskatchewan|Yorkton|Canada}",1972-02-28
"2995","Jarret Zukiwsky","1972-01-01T00:00:00+02:00","1972-12-07","","{Alberta|Pincher Creek|Canada}",1972-12-07
"2996","Jason Clark (ice hockey b. 1972)","1972-01-01T00:00:00+02:00","1972-05-06","male","{Ontario|Canada|Central Elgin}",1972-05-06
"2997","Jason Wright (ice hockey)","1972-01-01T00:00:00+02:00","1972-07-06","male","{Ontario|Canada|Thunder Bay}",1972-07-06
"2998","Jassen Cullimore","1972-01-01T00:00:00+02:00","1972-12-04","","{Ontario|Simcoe Ontario|Canada}",1972-12-04
"2999","Jaynen Rissling","1972-01-01T00:00:00+02:00","1972-07-04","male","{Alberta|Edmonton|Canada}",1972-07-04
"3000","Jean-François Jomphe","1972-01-01T00:00:00+02:00","1972-12-28","","{Havre-Saint-Pierre|Canada|Quebec}",1972-12-28
"3001","Jean-François Labbé","1972-01-01T00:00:00+02:00","1972-06-15","","{Canada|Sherbrooke|Quebec}",1972-06-15
"3002","Drake Berehowsky","1972-01-01T00:00:00+02:00","1972-01-03","","{Ontario|Toronto|Canada}",1972-01-03
"3003","John Arnold (ice hockey)","1972-01-01T00:00:00+02:00","1972-11-30","","{Ontario|Canada|Greater Sudbury}",1972-11-30
"3004","John Badduke","1972-01-01T00:00:00+02:00","1972-06-21","male","{Alberta|Canada|Calgary}",1972-06-21
"3005","Barry Potomski","1972-01-01T00:00:00+02:00","1972-11-24","male","{Ontario|Windsor Ontario|Canada}",1972-11-24
"3006","Ray Whitney (ice hockey)","1972-01-01T00:00:00+02:00","1972-05-08","male","{Alberta|Canada|Fort Saskatchewan}",1972-05-08
"3007","Rem Murray","1972-01-01T00:00:00+02:00","1972-10-09","","{Ontario|Canada|Stratford Ontario}",1972-10-09
"3008","Pierre Allard","1972-01-01T00:00:00+02:00","1972-08-19","","{Canada|Montreal|Quebec}",1972-08-19
"3009","Rick Kowalsky","1972-01-01T00:00:00+02:00","1972-03-20","male","{Ontario|Simcoe Ontario|Canada}",1972-03-20
"3010","Rob Hartnell","1972-01-01T00:00:00+02:00","1972-11-18","male","{Alberta|Canada|Rocky Mountain House}",1972-11-18
"3011","Terran Sandwith","1972-01-01T00:00:00+02:00","1972-04-17","","{Alberta|Edmonton|Canada}",1972-04-17
"3012","Darcy Dallas","1972-01-01T00:00:00+02:00","1972-10-02","","{Alberta|Canada|Olds Alberta}",1972-10-02
"3013","Darren McCarty","1972-01-01T00:00:00+02:00","1972-04-01","","{British Columbia|Canada|Burnaby}",1972-04-01
"3014","Darryl Sydor","1972-01-01T00:00:00+02:00","1972-05-13","male","{Alberta|Edmonton|Canada}",1972-05-13
"3015","Debb Carpenter","1972-01-01T00:00:00+02:00","1972-08-11","male","{Alberta|Edmonton|Canada}",1972-08-11
"3016","Glen Murray (ice hockey)","1972-01-01T00:00:00+02:00","1972-11-01","","{Nova Scotia|Bridgewater Nova Scotia|Canada|Halifax (former city)}",1972-11-01
"3017","Brad Bombardir","1972-01-01T00:00:00+02:00","1972-05-05","male","{British Columbia|Canada|Powell River British Columbia}",1972-05-05
"3018","Brad Dexter (ice hockey)","1972-01-01T00:00:00+02:00","1972-03-29","male","{Ontario|Brockville|Canada}",1972-03-29
"3019","Brad Prefontaine","1972-01-01T00:00:00+02:00","1972-07-27","male","{Alberta|Canada|Camrose Alberta}",1972-07-27
"3020","Brad Purdie","1972-01-01T00:00:00+02:00","1972-09-11","male","{Dollard-des-Ormeaux|Canada|Quebec}",1972-09-11
"3021","Brent Gretzky","1972-01-01T00:00:00+02:00","1972-02-20","male","{Ontario|Brantford|Canada}",1972-02-20
"3022","Brent Peterson (ice hockey born 1972)","1972-01-01T00:00:00+02:00","1972-07-20","","{Alberta|Canada|Calgary}",1972-07-20
"3023","Brett Seguin (ice hockey)","1972-01-01T00:00:00+02:00","1972-02-20","male","{Ontario|St. Marys Ontario|Canada}",1972-02-20
"3024","Bruce Gardiner","1972-01-01T00:00:00+02:00","1972-02-11","male","{Ontario|Barrie|Canada}",1972-02-11
"3025","Bryan Helmer","1972-01-01T00:00:00+02:00","1972-07-15","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1972-07-15
"3026","Cam Danyluk","1972-01-01T00:00:00+02:00","1972-09-06","male","{Alberta|Canada|Andrew Alberta}",1972-09-06
"3027","Jean-Paul Davis","1972-01-01T00:00:00+02:00","1972-02-10","male","{Ontario|Oshawa|Canada}",1972-02-10
"3028","Jeff Daw","1972-01-01T00:00:00+02:00","1972-02-28","","{Ontario|Canada|Carlisle Hamilton Ontario}",1972-02-28
"3029","Andrew Verner","1972-01-01T00:00:00+02:00","1972-11-20","male","{Ontario|Weston Ontario|Canada}",1972-11-20
"3030","Lori Dupuis","1972-01-01T00:00:00+02:00","1972-11-14","","{Ontario|South Glengarry Ontario|Canada}",1972-11-14
"3031","Martin Brodeur","1972-01-01T00:00:00+02:00","1972-05-06","male","{Canada men's national ice hockey team|Canada|Montreal|Quebec}",1972-05-06
"3032","Nicholas Vachon","1972-01-01T00:00:00+02:00","1972-07-20","male","{Canada|Montreal|Quebec}",1972-07-20
"3033","Chris Simon","1972-01-01T00:00:00+02:00","1972-01-30","male","{Ontario|Wawa Ontario|Canada}",1972-01-30
"3034","Chris Taylor (ice hockey)","1972-01-01T00:00:00+02:00","1972-03-06","male","{Ontario|Canada|Stratford Ontario}",1972-03-06
"3035","Sandy McCarthy","1972-01-01T00:00:00+02:00","1972-06-15","","{Ontario|Toronto|Canada}",1972-06-15
"3036","Scott Bailey (ice hockey)","1972-01-01T00:00:00+02:00","1972-05-02","","{Alberta|Canada|Calgary}",1972-05-02
"3037","Scott McKay (ice hockey)","1972-01-01T00:00:00+02:00","1972-01-26","","{Ontario|Burlington Ontario|Canada}",1972-01-26
"3038","Carl Greenhous","1972-01-01T00:00:00+02:00","1972-10-28","","{Ontario|Ottawa|Canada}",1972-10-28
"3039","Chad Brandimore","1972-01-01T00:00:00+02:00","1972-12-14","","{Ontario|Canada}",1972-12-14
"3040","Corey Hirsch","1972-01-01T00:00:00+02:00","1972-08-10","male","{Alberta|Medicine Hat|Canada}",1972-08-10
"3041","Craig Lyons","1972-01-01T00:00:00+02:00","1972-12-25","male","{Alberta|Canada|Calgary}",1972-12-25
"3042","Dale McTavish","1972-01-01T00:00:00+02:00","1972-02-28","","{Ontario|Eganville Ontario|Canada}",1972-02-28
"3043","Dallas Ferguson","1972-01-01T00:00:00+02:00","1972-11-24","male","{Alberta|Wainwright Alberta|Canada}",1972-11-24
"3044","Dan McGillis","1972-01-01T00:00:00+02:00","1972-07-01","male","{Ontario|Canada|Hawkesbury Ontario}",1972-07-01
"3045","Dan O'Rourke (ice hockey)","1972-01-01T00:00:00+02:00","1972-08-31","male","{Alberta|Canada|Calgary}",1972-08-31
"3046","John Slaney","1972-01-01T00:00:00+02:00","1972-02-07","male","{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}",1972-02-07
"3047","Karl Dykhuis","1972-01-01T00:00:00+02:00","1972-07-08","","{Canada|Sept-Îles Quebec|Quebec}",1972-07-08
"3048","Keith Redmond","1972-01-01T00:00:00+02:00","1972-10-25","","{Ontario|Canada|Richmond Hill Ontario}",1972-10-25
